datetime,temperature_C,humidity_%,wind_speed_m_s,wind_dir_deg,pressure_hPa,precip_mm,industrial_index,traffic_index,hour,dayofweek,is_weekend,SO2_ug_m3,NH3_ug_m3,SO2_3h,NH3_3h,SO2_alert_3h,NH3_alert_3h,SO2_lag1,SO2_lag2,NH3_lag1,NH3_lag2
2023-11-28 18:00:00,13.26,68.86,3.5,187.8,1010.8,0.0,1.078,1.144,18,1,0,7.548,14.131,4.759052040984349,12.392360791882156,0,0,5.46,6.272,10.561,9.781
2023-11-28 19:00:00,13.79,84.18,2.26,150.1,1009.0,0.0,1.157,1.234,19,1,0,5.824,12.722,6.503125050358257,9.777446814739136,0,0,7.548,5.46,14.131,10.561
2023-11-28 20:00:00,11.03,72.92,1.99,87.4,1012.7,0.0,1.007,0.775,20,1,0,5.409,13.185,7.2421714562456785,11.491498233440721,0,0,5.824,7.548,12.722,14.131
2023-11-28 21:00:00,10.11,71.31,3.45,35.8,1013.7,0.0,1.119,0.734,21,1,0,4.829,11.877,5.71938922091544,13.401144981112306,0,0,5.409,5.824,13.185,12.722
2023-11-28 22:00:00,11.1,73.1,1.98,121.3,1001.5,0.0,1.112,0.663,22,1,0,6.316,10.247,3.6767702377062537,12.778938144324266,0,0,4.829,5.409,11.877,13.185
2023-11-28 23:00:00,8.91,72.39,3.23,205.8,1016.1,0.6,1.053,0.634,23,1,0,5.449,11.424,4.612797691255459,15.15838970625186,0,0,6.316,4.829,10.247,11.877
2023-11-29 00:00:00,8.69,70.61,2.0,96.6,1004.9,0.0,1.153,0.652,0,2,0,4.316,11.921,6.118378224774858,14.288031640941481,0,0,5.449,6.316,11.424,10.247
2023-11-29 01:00:00,10.7,72.93,2.15,222.6,1012.2,0.0,1.188,0.707,1,2,0,3.605,12.615,6.676884712569193,11.082146049847852,0,0,4.316,5.449,11.921,11.424
2023-11-29 02:00:00,11.76,69.9,1.01,242.4,1008.5,0.9,1.18,1.126,2,2,0,4.577,14.782,2.976803042214242,9.379631407988779,0,0,3.605,4.316,12.615,11.921
2023-11-29 03:00:00,11.41,59.0,0.86,187.3,1014.9,0.0,1.079,0.893,3,2,0,6.393,13.791,9.88392566716425,9.738798093577111,0,0,4.577,3.605,14.782,12.615
2023-11-29 04:00:00,10.89,64.85,3.09,149.0,1012.7,0.0,1.131,0.917,4,2,0,7.868,11.315,7.051028037100364,10.129504961871962,0,0,6.393,4.577,13.791,14.782
2023-11-29 05:00:00,12.27,58.64,3.83,220.4,1012.2,0.0,1.07,0.787,5,2,0,3.738,10.013,2.961817142425245,12.081635712658793,0,0,7.868,6.393,11.315,13.791
2023-11-29 06:00:00,14.27,59.35,2.22,228.4,1010.7,0.0,1.067,0.674,6,2,0,9.84,10.419,7.822806111036182,16.122628204596058,0,0,3.738,7.868,10.013,11.315
2023-11-29 07:00:00,15.85,55.8,1.94,145.4,1007.7,0.0,1.072,1.015,7,2,0,8.099,10.253,9.974419422941521,13.127159633010784,0,0,9.84,3.738,10.419,10.013
2023-11-29 08:00:00,15.49,54.2,3.13,164.0,1005.9,0.0,1.006,1.227,8,2,0,4.351,12.994,7.542479486530627,11.191736730156233,0,0,8.099,9.84,10.253,10.419
2023-11-29 09:00:00,18.58,62.12,2.45,110.1,1004.3,0.0,0.998,1.167,9,2,0,6.465,14.459,4.72907992257849,11.114735137751069,0,0,4.351,8.099,12.994,10.253
2023-11-29 10:00:00,18.61,60.08,0.29,176.1,1007.3,0.0,1.015,0.764,10,2,0,9.342,13.617,7.388022117846935,11.438304533072575,0,0,6.465,4.351,14.459,12.994
2023-11-29 11:00:00,16.94,69.54,3.1,34.9,1013.5,0.0,1.127,0.702,11,2,0,8.249,11.458,7.510299038825639,15.115715540738236,0,0,9.342,6.465,13.617,14.459
2023-11-29 12:00:00,18.06,66.78,0.77,141.4,1005.8,0.0,1.16,0.752,12,2,0,5.53,10.716,5.94394342849112,11.60419684487353,0,0,8.249,9.342,11.458,13.617
2023-11-29 13:00:00,18.4,71.21,2.1,107.7,1014.7,0.0,0.965,0.607,13,2,0,9.243,10.953,12.82158657873188,11.251084918905487,0,0,5.53,8.249,10.716,11.458
2023-11-29 14:00:00,18.42,77.37,1.67,153.6,1005.7,0.0,1.032,0.701,14,2,0,7.913,14.32,5.301382214488287,10.952776713375384,0,0,9.243,5.53,10.953,10.716
2023-11-29 15:00:00,19.98,67.62,1.47,111.2,1009.2,0.0,0.968,0.747,15,2,0,7.399,11.266,5.88415755234456,9.951263315945459,0,0,7.913,9.243,14.32,10.953
2023-11-29 16:00:00,16.96,71.93,2.16,44.1,1011.6,0.0,1.079,0.888,16,2,0,10.612,11.018,7.2441719572727665,12.248320632880144,0,0,7.399,7.913,11.266,14.32
2023-11-29 17:00:00,14.46,76.35,3.0,119.7,1013.9,1.83,1.099,1.132,17,2,0,5.112,11.08,3.98096809345703,11.897773907455607,0,0,10.612,7.399,11.018,11.266
2023-11-29 18:00:00,14.44,77.15,2.14,130.4,1008.4,0.0,1.086,1.308,18,2,0,5.461,11.381,3.9068997683782265,11.970777945371548,0,0,5.112,10.612,11.08,11.018
2023-11-29 19:00:00,12.46,80.04,3.52,222.8,1011.8,0.0,1.212,1.171,19,2,0,8.458,11.971,3.4832175427914978,11.746171475558395,0,0,5.461,5.112,11.381,11.08
2023-11-29 20:00:00,12.06,78.3,3.64,120.5,1010.7,0.0,0.994,0.665,20,2,0,3.135,11.413,7.119008920953875,12.700959753765034,0,0,8.458,5.461,11.971,11.381
2023-11-29 21:00:00,11.33,73.95,3.64,108.1,1008.8,0.0,0.977,0.747,21,2,0,3.941,11.655,3.967485606104406,11.5121090771415,0,0,3.135,8.458,11.413,11.971
2023-11-29 22:00:00,11.29,73.11,2.05,87.4,1005.7,0.0,1.025,0.852,22,2,0,2.27,12.204,5.648992877448124,10.74827551168547,0,0,3.941,3.135,11.655,11.413
2023-11-29 23:00:00,9.31,71.3,1.63,227.5,1011.6,0.0,1.06,0.84,23,2,0,7.946,12.43,6.215933525853838,9.370733736372214,0,0,2.27,3.941,12.204,11.655
2023-11-30 00:00:00,11.12,61.8,2.1,146.1,1010.0,0.0,1.205,0.696,0,3,0,4.481,11.982,6.034244485000012,12.080178819979453,0,0,7.946,2.27,12.43,12.204
2023-11-30 01:00:00,10.41,64.98,3.26,175.9,1008.6,0.0,1.14,0.945,1,3,0,5.633,11.346,7.4990181381808,13.311057010377416,0,0,4.481,7.946,11.982,12.43
2023-11-30 02:00:00,8.97,64.67,3.2,66.9,1010.4,0.0,1.083,0.844,2,3,0,6.472,10.604,6.140451117547881,11.264151918693022,0,0,5.633,4.481,11.346,11.982
2023-11-30 03:00:00,13.27,63.86,0.46,54.2,1012.2,0.0,1.181,0.926,3,3,0,6.907,11.348,6.6374542779489465,10.766291071186886,0,0,6.472,5.633,10.604,11.346
2023-11-30 04:00:00,12.04,57.06,2.44,105.4,1003.2,0.0,1.082,0.81,4,3,0,7.804,14.521,7.9730473519449765,9.218316905558357,0,0,6.907,6.472,11.348,10.604
2023-11-30 05:00:00,11.85,54.88,0.23,256.9,1007.7,0.0,1.057,0.914,5,3,0,5.735,11.198,10.436401351928831,14.180455641791262,0,0,7.804,6.907,14.521,11.348
2023-11-30 06:00:00,16.13,58.74,2.12,94.0,1006.0,1.38,1.107,0.746,6,3,0,7.497,10.924,10.500148410198703,11.708919218465304,0,0,5.735,7.804,11.198,14.521
2023-11-30 07:00:00,17.94,67.82,1.61,122.0,1006.3,0.0,0.997,1.259,7,3,0,7.518,11.142,7.607330447198446,11.487917702688422,0,0,7.497,5.735,10.924,11.198
2023-11-30 08:00:00,16.61,57.48,1.3,160.3,1006.8,0.0,1.022,1.109,8,3,0,11.01,13.8,10.288319789704557,12.428624567307885,0,0,7.518,7.497,11.142,10.924
2023-11-30 09:00:00,17.08,66.72,2.99,122.0,1014.3,1.8,1.222,1.33,9,3,0,8.504,11.617,7.6544875803763945,10.467805487387054,0,0,11.01,7.518,13.8,11.142
2023-11-30 10:00:00,18.27,70.02,1.49,188.2,1011.3,0.0,1.133,0.556,10,3,0,6.847,13.444,8.032990633464262,13.379187428322371,0,0,8.504,11.01,11.617,13.8
2023-11-30 11:00:00,19.84,65.79,2.13,109.7,1005.5,0.0,1.15,0.946,11,3,0,9.537,11.622,5.1137560632221195,10.501412816608525,0,0,6.847,8.504,13.444,11.617
2023-11-30 12:00:00,20.68,64.96,1.2,93.5,1010.7,0.29,1.062,0.608,12,3,0,8.036,10.546,8.057855761306504,14.43488248974703,0,0,9.537,6.847,11.622,13.444
2023-11-30 13:00:00,19.66,71.8,2.21,322.6,1011.6,0.0,1.08,0.57,13,3,0,7.905,13.175,7.239659330898561,11.507918767642545,0,0,8.036,9.537,10.546,11.622
2023-11-30 14:00:00,18.6,72.46,3.1,103.3,1008.5,0.0,1.208,0.662,14,3,0,6.954,10.737,5.90948003641346,12.692239819366069,0,0,7.905,8.036,13.175,10.546
2023-11-30 15:00:00,19.48,69.9,1.26,207.2,1004.8,0.0,1.022,0.795,15,3,0,6.622,14.569,7.338630150788827,12.261794842550584,0,0,6.954,7.905,10.737,13.175
2023-11-30 16:00:00,16.27,71.97,2.78,103.0,1005.6,0.0,1.114,0.814,16,3,0,6.85,11.612,2.2559951274298395,12.140460994230576,0,0,6.622,6.954,14.569,10.737
2023-11-30 17:00:00,16.68,77.22,2.19,67.1,1003.6,0.0,1.179,1.237,17,3,0,6.324,12.87,4.2811383590898195,14.878181107711693,0,0,6.85,6.622,11.612,14.569
2023-11-30 18:00:00,13.8,79.41,2.18,154.1,1018.5,0.0,1.016,1.112,18,3,0,8.435,12.339,2.624107732538732,12.059718735544301,0,0,6.324,6.85,12.87,11.612
2023-11-30 19:00:00,13.37,74.12,1.79,79.1,1003.0,0.0,1.03,1.17,19,3,0,3.171,11.582,4.872234276852419,9.809343168010075,0,0,8.435,6.324,12.339,12.87
2023-11-30 20:00:00,11.51,74.33,2.91,135.9,1004.9,0.0,1.037,0.743,20,3,0,5.023,14.669,4.855685359073667,13.454706567651755,0,0,3.171,8.435,11.582,12.339
2023-11-30 21:00:00,10.55,76.01,2.81,111.8,1009.8,0.0,1.091,0.773,21,3,0,3.188,11.659,6.364631374934503,9.775563425054164,0,0,5.023,3.171,14.669,11.582
2023-11-30 22:00:00,9.37,70.99,2.0,234.6,1002.6,0.0,1.083,0.816,22,3,0,4.777,9.912,4.554534425565001,10.958995927496131,0,0,3.188,5.023,11.659,14.669
2023-11-30 23:00:00,10.93,68.55,2.34,67.0,1005.3,0.0,1.041,0.767,23,3,0,3.736,12.631,5.85401934500296,11.191415617875963,0,0,4.777,3.188,9.912,11.659
2023-12-01 00:00:00,8.25,64.44,2.9,200.7,1010.5,0.0,1.114,0.8,0,4,0,4.869,9.107,5.707136773112081,10.96612110005152,0,0,3.736,4.777,12.631,9.912
2023-12-01 01:00:00,8.41,62.3,2.7,177.2,1010.8,0.0,1.067,0.645,1,4,0,3.443,10.644,4.674052517565904,13.623589861379006,0,0,4.869,3.736,9.107,12.631
2023-12-01 02:00:00,12.34,74.13,1.85,146.4,1011.7,0.0,1.073,0.882,2,4,0,5.563,10.015,5.817794287903002,9.40361979650698,0,0,3.443,4.869,10.644,9.107
2023-12-01 03:00:00,11.77,61.02,3.33,114.6,1012.9,0.0,1.187,0.843,3,4,0,5.198,10.864,7.855655013414184,9.820307212740891,0,0,5.563,3.443,10.015,10.644
2023-12-01 04:00:00,8.76,65.99,3.03,170.4,1009.9,0.0,1.109,0.804,4,4,0,5.516,12.99,7.393296145789562,7.817308164363124,0,0,5.198,5.563,10.864,10.015
2023-12-01 05:00:00,12.15,66.47,4.27,173.6,1007.3,0.0,1.14,0.699,5,4,0,6.727,10.62,10.450756219227248,12.188776318728639,0,0,5.516,5.198,12.99,10.864
2023-12-01 06:00:00,11.95,58.72,0.59,183.7,1011.8,0.38,1.111,0.706,6,4,0,7.338,9.475,5.910850540564581,13.10210553250294,0,0,6.727,5.516,10.62,12.99
2023-12-01 07:00:00,14.28,61.2,2.86,144.0,1015.6,0.0,1.044,1.159,7,4,0,7.565,8.812,8.824885561669463,10.511822424535096,0,0,7.338,6.727,9.475,10.62
2023-12-01 08:00:00,12.86,60.94,3.31,91.4,1012.5,0.0,1.095,1.292,8,4,0,10.006,11.642,7.372508237914714,12.557309280003102,0,0,7.565,7.338,8.812,9.475
2023-12-01 09:00:00,17.5,55.35,3.17,212.8,1006.6,0.0,1.039,1.082,9,4,0,5.497,11.988,5.281068319825939,9.097714014598052,0,0,10.006,7.565,11.642,8.812
2023-12-01 10:00:00,17.09,57.25,1.91,159.9,1012.5,0.0,1.099,0.649,10,4,0,8.609,10.438,5.9384312607917105,12.986773491333999,0,0,5.497,10.006,11.988,11.642
2023-12-01 11:00:00,19.03,65.58,0.8,123.3,1012.3,0.0,1.179,0.695,11,4,0,7.181,13.266,7.90719293358556,13.094106886191021,0,0,8.609,5.497,10.438,11.988
2023-12-01 12:00:00,17.18,65.76,3.7,100.0,1005.1,0.0,0.999,0.855,12,4,0,7.141,9.008,8.130885286141696,12.836794230645973,0,0,7.181,8.609,13.266,10.438
2023-12-01 13:00:00,19.06,77.09,1.68,215.5,1009.1,0.0,1.047,0.81,13,4,0,5.824,12.861,6.151792519612949,14.07917620159314,0,0,7.141,7.181,9.008,13.266
2023-12-01 14:00:00,17.96,70.51,1.87,243.2,1012.3,0.0,1.16,0.849,14,4,0,8.162,14.03,4.419526609478319,9.09023068801098,0,0,5.824,7.141,12.861,9.008
2023-12-01 15:00:00,19.46,80.92,4.23,194.6,1014.7,0.0,1.072,0.705,15,4,0,8.184,12.737,6.023689414630045,12.856443030564627,0,0,8.162,5.824,14.03,12.861
2023-12-01 16:00:00,18.32,72.48,0.89,198.7,1007.4,0.0,1.019,0.78,16,4,0,7.677,13.616,5.3138460312895734,12.140395908535872,0,0,8.184,8.162,12.737,14.03
2023-12-01 17:00:00,16.36,82.83,2.98,230.5,1004.2,0.0,0.983,1.263,17,4,0,5.253,9.503,6.980312495822796,11.265196548566161,0,0,7.677,8.184,13.616,12.737
2023-12-01 18:00:00,13.74,77.48,1.41,138.4,1012.1,0.0,1.064,1.107,18,4,0,6.982,12.133,4.9633659432910555,10.951836259098126,0,0,5.253,7.677,9.503,13.616
2023-12-01 19:00:00,15.22,77.44,1.39,288.2,1009.0,0.0,1.103,1.346,19,4,0,3.788,12.644,6.627331950275927,16.088599080233788,0,0,6.982,5.253,12.133,9.503
2023-12-01 20:00:00,9.76,72.34,2.33,96.5,1011.0,3.43,1.158,0.859,20,4,0,6.517,11.926,5.840342624231628,10.114490187980525,0,0,3.788,6.982,12.644,12.133
2023-12-01 21:00:00,8.91,75.42,2.84,145.5,1010.8,0.0,1.181,0.749,21,4,0,4.392,10.443,3.7479570419616537,9.927142767825755,0,0,6.517,3.788,11.926,12.644
2023-12-01 22:00:00,9.7,78.23,3.11,113.8,1010.6,0.0,1.071,0.931,22,4,0,6.145,15.082,4.311977969510181,10.471084954642212,0,0,4.392,6.517,10.443,11.926
2023-12-01 23:00:00,12.0,68.95,3.24,163.9,1008.4,0.0,1.132,0.735,23,4,0,4.813,10.043,3.3939952104487245,13.035654132368805,0,0,6.145,4.392,15.082,10.443
2023-12-02 00:00:00,8.86,65.88,1.48,264.6,1013.7,0.0,1.024,0.471,0,5,1,3.09,9.789,5.991712844580636,9.132665108097912,0,0,4.813,6.145,10.043,15.082
2023-12-02 01:00:00,9.06,64.18,1.04,146.4,1006.7,1.29,0.999,0.602,1,5,1,5.359,10.546,3.127656295361171,12.757964698881167,0,0,3.09,4.813,9.789,10.043
2023-12-02 02:00:00,8.05,69.71,1.84,186.0,1011.2,0.0,1.119,0.551,2,5,1,3.241,12.947,9.236352971609886,9.886067618605644,0,0,5.359,3.09,10.546,9.789
2023-12-02 03:00:00,11.71,65.0,2.53,346.2,1011.7,0.58,0.747,0.612,3,5,1,5.582,9.634,4.072201869896688,10.517410071440283,0,0,3.241,5.359,12.947,10.546
2023-12-02 04:00:00,12.75,66.1,1.98,186.4,1009.3,0.0,0.845,0.714,4,5,1,4.378,12.389,8.827460133532965,11.514457606713554,0,0,5.582,3.241,9.634,12.947
2023-12-02 05:00:00,13.76,60.76,1.44,220.6,1013.3,0.0,0.973,0.593,5,5,1,7.727,9.902,6.82802981450955,8.779306535207201,0,0,4.378,5.582,12.389,9.634
2023-12-02 06:00:00,13.35,59.39,0.36,168.1,1008.2,0.0,1.032,0.545,6,5,1,5.832,11.2,9.484103998088974,10.272670027228633,0,0,7.727,4.378,9.902,12.389
2023-12-02 07:00:00,14.55,61.2,1.95,96.7,1019.3,0.0,1.147,1.003,7,5,1,8.171,11.84,4.470408014766117,12.885369969095807,0,0,5.832,7.727,11.2,9.902
2023-12-02 08:00:00,15.06,64.59,3.04,88.7,1011.1,0.0,0.997,1.091,8,5,1,7.118,9.11,9.322216642692089,9.379050948964379,0,0,8.171,5.832,11.84,11.2
2023-12-02 09:00:00,17.74,60.59,1.28,127.4,1015.1,0.0,1.033,0.904,9,5,1,9.512,9.848,6.615939423964571,10.9628259282496,0,0,7.118,8.171,9.11,11.84
2023-12-02 10:00:00,17.14,68.71,2.92,88.2,1013.7,0.0,0.998,0.422,10,5,1,5.303,12.167,7.268331688673484,12.27855026154054,0,0,9.512,7.118,9.848,9.11
2023-12-02 11:00:00,17.52,66.63,0.69,255.3,1015.8,0.0,1.07,0.538,11,5,1,9.047,9.399,61.43282513396444,25.673688156339175,0,0,5.303,9.512,12.167,9.848
2023-12-02 12:00:00,18.6,57.61,2.44,188.8,1010.5,0.0,0.942,0.551,12,5,1,5.923,9.948,5.675147484324257,12.674393221733933,0,0,9.047,5.303,9.399,12.167
2023-12-02 13:00:00,18.35,72.84,2.45,247.4,1014.6,0.0,0.994,0.59,13,5,1,8.094,12.429,5.744180392369879,11.271244554599406,0,0,5.923,9.047,9.948,9.399
2023-12-02 14:00:00,17.79,66.14,2.66,143.4,1015.9,0.0,0.902,0.554,14,5,1,61.716,24.787,2.6173899366523403,15.05880732147092,0,0,8.094,5.923,12.429,9.948
2023-12-02 15:00:00,18.2,76.33,1.18,114.8,1011.3,0.0,0.952,0.544,15,5,1,5.897,12.366,49.757242470547986,35.23024936911961,0,0,61.716,8.094,24.787,12.429
2023-12-02 16:00:00,16.7,77.77,0.64,118.5,1007.3,0.0,0.913,0.497,16,5,1,5.618,11.893,7.241843841710417,15.72001651005175,0,0,5.897,61.716,12.366,24.787
2023-12-02 17:00:00,15.06,76.28,2.91,133.0,1017.4,0.0,0.952,0.909,17,5,1,3.398,15.035,4.551084555309107,11.628768716102543,0,0,5.618,5.897,11.893,12.366
2023-12-02 18:00:00,14.33,77.41,0.66,131.1,1010.2,0.0,0.981,1.119,18,5,1,50.292,34.836,4.275542517917916,12.221775123123294,0,0,3.398,5.618,15.035,11.893
2023-12-02 19:00:00,11.62,79.36,1.42,234.0,1010.4,0.0,1.021,0.951,19,5,1,7.134,14.743,2.1537676793042753,13.194050445900116,0,0,50.292,3.398,34.836,15.035
2023-12-02 20:00:00,11.73,72.18,3.58,215.5,1011.2,0.0,1.157,0.433,20,5,1,6.219,12.235,1.62720721007535,8.977543892107253,0,0,7.134,50.292,14.743,34.836
2023-12-02 21:00:00,10.75,76.06,2.36,177.0,1007.0,0.0,1.082,0.533,21,5,1,4.603,11.262,3.6778652256598283,11.261228738830324,0,0,6.219,7.134,12.235,14.743
2023-12-02 22:00:00,7.97,75.89,2.56,61.1,1011.5,0.0,1.038,0.701,22,5,1,3.295,13.683,7.457492128780847,10.862948166908934,0,0,4.603,6.219,11.262,12.235
2023-12-02 23:00:00,10.47,76.34,2.81,178.4,1011.5,0.0,0.846,0.55,23,5,1,3.031,8.968,4.6231607511251,12.691073349640561,0,0,3.295,4.603,13.683,11.262
2023-12-03 00:00:00,8.03,62.58,2.8,142.7,1010.2,0.0,0.924,0.592,0,6,1,4.631,9.995,3.302705919829725,8.483751742457011,0,0,3.031,3.295,8.968,13.683
2023-12-03 01:00:00,9.37,66.57,2.19,245.7,1009.9,0.15,1.008,0.622,1,6,1,6.261,11.644,6.6922128171074995,10.643566362291928,0,0,4.631,3.031,9.995,8.968
2023-12-03 02:00:00,11.16,59.16,1.31,215.0,1009.3,0.0,1.1,0.582,2,6,1,4.545,12.525,4.081140247801231,9.373393726787825,0,0,6.261,4.631,11.644,9.995
2023-12-03 03:00:00,11.66,57.33,4.9,169.8,1008.7,0.0,0.984,0.509,3,6,1,4.02,7.862,6.195860817535833,10.30684768042305,0,0,4.545,6.261,12.525,11.644
2023-12-03 04:00:00,11.63,61.51,1.92,35.5,1013.1,0.0,1.041,0.564,4,6,1,6.114,9.493,9.95319688698377,7.661693655291274,0,0,4.02,4.545,7.862,12.525
2023-12-03 05:00:00,12.36,59.59,2.54,153.2,1011.4,0.0,0.898,0.556,5,6,1,4.444,9.119,5.822184481764624,7.943595324917503,0,0,6.114,4.02,9.493,7.862
2023-12-03 06:00:00,15.23,63.59,2.65,122.1,1013.9,0.0,0.931,0.597,6,6,1,7.181,10.06,7.508065500280873,8.188622384326722,0,0,4.444,6.114,9.119,9.493
2023-12-03 07:00:00,16.19,57.89,1.68,185.6,1008.1,0.0,0.981,1.221,7,6,1,8.976,8.938,6.12666624239896,10.695115250245642,0,0,7.181,4.444,10.06,9.119
2023-12-03 08:00:00,15.85,59.54,1.79,92.8,1014.7,0.0,0.84,0.935,8,6,1,6.836,9.357,6.47065146810251,10.863596342625502,0,0,8.976,7.181,8.938,10.06
2023-12-03 09:00:00,16.67,62.2,3.7,177.1,1013.8,0.0,1.05,1.164,9,6,1,6.984,8.528,9.700267126711617,10.602636131854203,0,0,6.836,8.976,9.357,8.938
2023-12-03 10:00:00,15.93,59.56,1.47,28.2,1009.2,0.0,1.078,0.493,10,6,1,6.401,9.975,9.116150491946797,13.693619961943533,0,0,6.984,6.836,8.528,9.357
2023-12-03 11:00:00,19.1,62.04,2.63,78.2,1007.5,0.0,1.06,0.533,11,6,1,7.925,10.991,5.25525941722454,10.90528401795623,0,0,6.401,6.984,9.975,8.528
2023-12-03 12:00:00,18.99,71.47,3.11,108.5,1012.6,0.0,0.871,0.496,12,6,1,8.986,10.017,3.666469887294662,11.959586711082867,0,0,7.925,6.401,10.991,9.975
2023-12-03 13:00:00,20.28,66.88,2.0,128.5,1003.9,0.0,0.992,0.52,13,6,1,8.658,14.108,5.715529391297111,12.649677141326393,0,0,8.986,7.925,10.017,10.991
2023-12-03 14:00:00,18.85,75.74,2.12,184.7,1008.5,1.83,0.934,0.725,14,6,1,6.146,11.753,8.788317159223496,11.793981891981252,0,0,8.658,8.986,14.108,10.017
2023-12-03 15:00:00,19.22,75.09,3.17,62.0,1011.3,0.0,0.95,0.598,15,6,1,3.239,11.792,4.152475374935744,13.834536606227939,0,0,6.146,8.658,11.753,14.108
2023-12-03 16:00:00,15.75,67.74,2.08,122.8,1009.6,0.0,0.787,0.43,16,6,1,6.024,11.987,6.347771830403581,10.465614910006376,0,0,3.239,6.146,11.792,11.753
2023-12-03 17:00:00,16.75,76.85,0.14,124.4,1005.9,2.1,1.058,0.914,17,6,1,7.26,12.483,4.610059661685931,15.992466090921118,0,0,6.024,3.239,11.987,11.792
2023-12-03 18:00:00,13.45,77.1,3.72,202.6,1010.6,0.52,1.098,0.766,18,6,1,4.339,13.35,4.628210745510322,10.518185575172767,0,0,7.26,6.024,12.483,11.987
2023-12-03 19:00:00,13.73,76.43,1.24,149.8,1006.2,0.0,0.804,0.983,19,6,1,6.245,11.58,6.0420751023458905,13.050169076933516,0,0,4.339,7.26,13.35,12.483
2023-12-03 20:00:00,9.84,73.37,2.43,103.3,1011.2,0.0,0.91,0.588,20,6,1,4.64,15.42,4.9812906144803915,11.809994212691423,0,0,6.245,4.339,11.58,13.35
2023-12-03 21:00:00,10.83,68.9,0.9,96.6,1008.6,0.0,1.03,0.565,21,6,1,4.582,11.567,4.752096316908611,9.739515034702515,0,0,4.64,6.245,15.42,11.58
2023-12-03 22:00:00,7.38,76.39,1.7,128.2,1009.6,0.0,0.991,0.722,22,6,1,5.858,12.737,5.08666120036175,10.905669633234933,0,0,4.582,4.64,11.567,15.42
2023-12-03 23:00:00,8.94,68.67,1.78,62.4,1006.9,0.0,0.999,0.499,23,6,1,4.615,11.617,3.2406065927002667,10.494516294915805,0,0,5.858,4.582,12.737,11.567
2023-12-04 00:00:00,9.6,63.24,2.41,259.5,1013.4,0.0,1.061,0.803,0,0,0,3.947,10.006,5.177049558910685,11.778142986230819,0,0,4.615,5.858,11.617,12.737
2023-12-04 01:00:00,8.62,66.54,1.36,161.7,1009.7,0.0,1.152,0.699,1,0,0,4.816,9.262,2.2350539161816956,12.85334389718597,0,0,3.947,4.615,10.006,11.617
2023-12-04 02:00:00,8.48,59.81,4.22,107.1,1007.3,0.0,1.003,0.888,2,0,0,3.409,10.38,6.5475670959074455,13.094252605586615,0,0,4.816,3.947,9.262,10.006
2023-12-04 03:00:00,11.55,57.32,2.26,98.7,1009.8,0.0,1.163,0.616,3,0,0,5.722,13.189,7.375162880982784,10.561713673967025,0,0,3.409,4.816,10.38,9.262
2023-12-04 04:00:00,11.45,58.35,3.12,89.5,1017.2,0.0,1.104,0.719,4,0,0,3.25,11.644,9.094852262912621,12.729971320293652,0,0,5.722,3.409,13.189,10.38
2023-12-04 05:00:00,12.19,56.39,2.23,184.2,1011.6,0.0,1.096,0.976,5,0,0,7.161,12.562,4.827137153620187,11.832100194221058,0,0,3.25,5.722,11.644,13.189
2023-12-04 06:00:00,14.12,55.13,3.24,62.7,1014.6,0.0,1.242,0.724,6,0,0,9.356,10.48,9.575882572950844,12.505153323505239,0,0,7.161,3.25,12.562,11.644
2023-12-04 07:00:00,18.53,62.28,0.14,151.2,1003.8,0.0,1.11,1.036,7,0,0,6.483,11.785,10.155825822548485,9.665570825463242,0,0,9.356,7.161,10.48,12.562
2023-12-04 08:00:00,17.96,59.39,1.53,196.3,1009.5,0.0,1.106,1.204,8,0,0,5.719,12.281,5.970626366865191,9.844129976153392,0,0,6.483,9.356,11.785,10.48
2023-12-04 09:00:00,19.0,66.13,1.72,126.8,1006.3,0.0,1.065,1.322,9,0,0,9.337,12.477,5.4583029990052445,9.93564248723117,0,0,5.719,6.483,12.281,11.785
2023-12-04 10:00:00,18.92,59.36,1.71,101.2,1008.2,0.0,1.073,0.821,10,0,0,8.72,10.101,10.010221819432648,9.901541639558502,0,0,9.337,5.719,12.477,12.281
2023-12-04 11:00:00,19.1,57.8,2.76,212.2,1007.2,0.0,1.228,0.806,11,0,0,6.649,9.648,8.220599872888062,13.5064614321319,0,0,8.72,9.337,10.101,12.477
2023-12-04 12:00:00,16.2,67.37,2.83,94.0,1015.4,0.0,1.213,0.674,12,0,0,4.834,10.306,5.5535034980735425,10.076800339946422,0,0,6.649,8.72,9.648,10.101
2023-12-04 13:00:00,18.09,76.27,2.16,145.3,1013.2,0.0,1.09,0.832,13,0,0,9.956,9.5,5.745115623552925,10.243567710515572,0,0,4.834,6.649,10.306,9.648
2023-12-04 14:00:00,17.83,72.9,2.19,168.8,1007.3,0.0,1.275,0.717,14,0,0,8.446,12.335,6.944415986946212,15.05799858976401,0,0,9.956,4.834,9.5,10.306
2023-12-04 15:00:00,15.36,85.3,4.68,125.7,1008.4,0.0,1.063,0.7,15,0,0,4.356,11.307,7.042857613332961,12.097251036276297,0,0,8.446,9.956,12.335,9.5
2023-12-04 16:00:00,15.18,75.03,2.56,90.0,1011.7,0.0,1.146,0.615,16,0,0,5.565,11.612,4.019528058684909,9.673457550342587,0,0,4.356,8.446,11.307,12.335
